desertor,edad,genero,estrato,discapacidad,es_barranquilla,es_colombia,departamento,ciudad,pais,programa,semestre_actual,tipo_estudiante,tipo_admision,estado_academico,promedio,materias_cursadas,materias_perdidas,materias_repetidas,icfes_total,icfes_matematicas,icfes_lectura,icfes_ciencias,icfes_sociales,icfes_ingles,tipo_colegio,calendario_colegio,becado,graduado,perdidas_Dpto._Derecho,perdidas_Dpto._Lenguas_Extranjeras,perdidas_Dpto._Español,perdidas_Dpto._de_Economía,perdidas_Dpto._Humanidades_y_Filosofía,perdidas_Dpto._Psicología,perdidas_Dpto._Química_y_Biología,perdidas_Dpto._Salud_Pública,perdidas_Dpto._Ing._Civil_y_Ambiental,perdidas_Dpto._Odontología,perdidas_Dpto._Cs_Politica_y_Rel_Intern,perdidas_Dpto._Historia_y_Cs._Sociales,perdidas_Dpto._Ingeniería_de_Sistemas,perdidas_Dpto._Ingeniería_Mecánica,perdidas_Dpto._Finanzas_y_Contaduría,perdidas_Dpto._Diseño,perdidas_Dpto._Educación,perdidas_Dpto._Arquitectura_y_Urbanismo,perdidas_Dpto._Ingeniería_Industrial,perdidas_Dpto._Matematicas_y_estadístic,perdidas_Dpto._Emprendim_y_Management,perdidas_Dpto._Comunicación_Social,perdidas_Dpto._Música,perdidas_Dpto._Física,perdidas_Dpto.Ing_Eléctrica-Electrónica,perdidas_Dpto._Enfermería,perdidas_Dpto._Mercadeo_y_Neg._Internac,perdidas_Dpto._Medicina
0,19,F,2,00- Ninguno,0,1,La Guajira,Riohacha,Colombia,Derecho,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.89,19,6,0,330.0,60.0,66.0,65.0,73.0,66.0,PRIVADO,A,No becado,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,2,00- Ninguno,0,1,Bolivar,El Carmen De Bolivar,Colombia,Economía,3.0,Estudiante regular,Ordinaria Pregrado,Normal,3.22,17,8,2,309.0,59.0,62.0,61.0,70.0,47.0,PRIVADO,A,No becado,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Mecánica,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.88,15,7,0,365.0,72.0,77.0,73.0,66.0,84.0,PRIVADO,A,Institucional,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,20,F,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Comunicación Social y Period.,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.75,19,6,0,361.0,75.0,72.0,72.0,72.0,65.0,PÚBLICO,A,oficial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0
0,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Sistemas Y Computac,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.34,15,5,0,340.0,71.0,71.0,67.0,61.0,75.0,PÚBLICO,A,Institucional,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,19,M,3,00- Ninguno,0,1,Cordoba,Sahagun,Colombia,Derecho,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.35,20,7,0,320.0,72.0,61.0,62.0,59.0,70.0,PRIVADO,A,No becado,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,F,1,00- Ninguno,0,1,Atlántico,Repelon,Colombia,Comunicación Social y Period.,2.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.08,20,8,0,258.0,48.0,62.0,49.0,52.0,37.0,PÚBLICO,A,No becado,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,19,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Diseño Gráfico,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.85,17,6,0,372.0,71.0,74.0,74.0,70.0,100.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Sistemas Y Computac,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.57,15,5,0,422.0,100.0,76.0,76.0,80.0,100.0,PRIVADO,A,Institucional,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,19,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Civil,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.47,16,6,0,407.0,100.0,71.0,79.0,76.0,81.0,PRIVADO,A,Institucional,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,19,M,6,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Derecho,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.87,16,7,1,375.0,77.0,72.0,72.0,77.0,82.0,PRIVADO,A,No becado,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Industrial,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.98,15,5,0,349.0,67.0,64.0,70.0,68.0,100.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,18,F,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.07,16,6,0,362.0,69.0,76.0,72.0,69.0,84.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,19,M,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ciencia de Datos,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.61,16,7,1,314.0,64.0,59.0,64.0,60.0,76.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Magdalena,El Banco,Colombia,Medicina,2.0,Estudiante regular,Ordinaria Pregrado,Normal,3.66,7,4,1,331.0,73.0,63.0,67.0,59.0,75.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,21,M,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Arquitectura,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.75,19,8,1,282.0,57.0,59.0,54.0,50.0,72.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
0,19,M,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Sistemas Y Computac,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.85,18,7,0,324.0,70.0,66.0,63.0,60.0,65.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
0,19,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,4.0,Estudiante regular,Ordinaria Pregrado,Normal,4.02,15,5,0,369.0,71.0,74.0,73.0,76.0,77.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,20,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Odontología,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.77,18,6,0,307.0,52.0,68.0,61.0,66.0,57.0,PÚBLICO,A,No becado,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,1,00- Ninguno,0,1,Bolivar,San Jacinto,Colombia,Ingeniería Electrónica,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.31,18,7,0,452.0,100.0,100.0,79.0,79.0,100.0,PÚBLICO,A,Institucional,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
0,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Odontología,2.0,Estudiante regular,Ordinaria Pregrado,Normal,3.51,12,6,2,258.0,44.0,51.0,58.0,51.0,60.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Negocios Internacionales,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.11,21,7,0,390.0,80.0,79.0,73.0,73.0,100.0,PRIVADO,A,Institucional,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,19,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Derecho,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.76,17,7,0,367.0,71.0,77.0,72.0,73.0,74.0,PÚBLICO,A,Institucional,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.73,15,5,0,401.0,100.0,71.0,72.0,80.0,73.0,PÚBLICO,A,Institucional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,20,M,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,5.0,Estudiante regular,Ordinaria Pregrado,Normal,3.93,19,7,0,357.0,72.0,77.0,68.0,72.0,61.0,PÚBLICO,A,No becado,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,19,F,1,00- Ninguno,0,1,La Guajira,Albania,Colombia,Diseño Gráfico,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.55,19,6,0,255.0,59.0,56.0,46.0,46.0,41.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ciencia de Datos,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.29,18,6,0,398.0,100.0,74.0,73.0,74.0,72.0,PRIVADO,A,Institucional,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,19,M,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Sistemas Y Computac,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.99,16,6,0,360.0,73.0,73.0,71.0,69.0,78.0,PRIVADO,A,Institucional,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,19,F,3,04-Baja Visión Irreversible,0,1,Cesar,Valledupar,Colombia,Lenguas Modernas y Cultura,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.58,20,8,1,333.0,65.0,71.0,66.0,61.0,76.0,PRIVADO,A,No becado,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,18,M,2,00- Ninguno,0,1,La Guajira,Fonseca,Colombia,Ingeniería Industrial,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.65,18,8,1,323.0,67.0,70.0,60.0,65.0,55.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,0,0,0,0
0,19,M,2,00- Ninguno,0,1,Bolivar,Magangue,Colombia,Psicología,3.0,Estudiante regular,Ordinaria Pregrado,Normal,3.71,21,9,0,300.0,66.0,65.0,42.0,66.0,62.0,PRIVADO,A,No becado,0,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,20,M,2,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Geología,3.0,Estudiante regular,Ordinaria Pregrado,Normal,3.43,17,9,2,217.0,43.0,36.0,46.0,47.0,47.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0
0,20,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Diseño Industrial,3.0,Reingreso,Reingreso,Estudiante Distinguido,4.25,13,0,0,312.0,56.0,64.0,59.0,68.0,71.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,1,00- Ninguno,0,1,Atlántico,Malambo,Colombia,Lenguas Modernas y Cultura,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.16,19,9,1,322.0,54.0,77.0,55.0,67.0,78.0,PRIVADO,A,No becado,0,0,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,20,F,2,00- Ninguno,0,1,Magdalena,El Banco,Colombia,Negocios Internacionales,5.0,Estudiante regular,Ordinaria Pregrado,Normal,4.1,21,8,0,317.0,64.0,72.0,49.0,64.0,77.0,PRIVADO,A,No becado,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
0,20,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Negocios Internacionales,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.37,21,7,0,401.0,100.0,72.0,75.0,67.0,100.0,PRIVADO,A,Institucional,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,19,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Industrial,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.63,15,7,1,368.0,75.0,72.0,74.0,73.0,76.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,0,0
0,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,5.0,Estudiante regular,Ordinaria Pregrado,Normal,4.02,16,6,0,375.0,73.0,75.0,70.0,74.0,100.0,PRIVADO,A,Institucional,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,19,F,6,00- Ninguno,0,1,Magdalena,Santa Marta,Colombia,Relaciones Internacionales,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.2,22,7,1,322.0,64.0,63.0,62.0,64.0,79.0,PRIVADO,A,No becado,0,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,5,00- Ninguno,0,1,Cordoba,Monteria,Colombia,Ingeniería Mecánica,2.0,Estudiante regular,Ordinaria Pregrado,Normal,3.12,12,9,2,345.0,76.0,72.0,69.0,63.0,57.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0
0,19,M,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Economía,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.66,16,6,0,364.0,71.0,80.0,71.0,68.0,77.0,PRIVADO,A,No becado,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Medicina,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.79,16,5,0,315.0,66.0,61.0,65.0,56.0,75.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,19,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Diseño Gráfico,3.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.91,19,8,1,306.0,60.0,69.0,64.0,53.0,58.0,PRIVADO,A,No becado,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
0,19,M,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Psicología,3.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.03,18,8,1,303.0,54.0,64.0,57.0,64.0,71.0,PRIVADO,A,No becado,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Psicología,3.0,Estudiante regular,Cambio de Programa,Estudiante Distinguido,4.65,20,7,0,323.0,60.0,74.0,62.0,60.0,72.0,PRIVADO,A,No becado,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,M,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Electrónica,3.0,Estudiante regular,Ordinaria Pregrado,Normal,3.35,16,10,0,317.0,69.0,65.0,59.0,57.0,75.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0
1,19,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Civil,3.0,Estudiante regular,Ordinaria Pregrado,Periodo de prueba,3.34,16,14,3,338.0,64.0,69.0,70.0,65.0,74.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,1,3,0,0,0,0
0,18,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Derecho,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.87,14,9,1,329.0,58.0,80.0,59.0,66.0,66.0,PÚBLICO,A,No becado,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,F,3,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Negocios Internacionales,3.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.94,21,7,0,320.0,65.0,65.0,62.0,63.0,66.0,PÚBLICO,A,Institucional,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
0,20,M,5,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Administración de Empresas,3.0,Estudiante regular,Reingreso,Normal,3.27,12,6,0,282.0,53.0,55.0,50.0,64.0,68.0,PRIVADO,A,No becado,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
0,20,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Psicología,2.0,Estudiante regular,Ordinaria Pregrado,Normal,3.26,18,15,3,222.0,37.0,52.0,45.0,39.0,58.0,PRIVADO,A,No becado,0,0,2,0,0,1,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,21,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Negocios Internacionales,5.0,Estudiante regular,Ordinaria Pregrado,Normal,3.49,18,8,1,317.0,54.0,65.0,56.0,73.0,81.0,PRIVADO,B,No becado,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
0,19,F,2,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Ingeniería Mecánica,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,3.81,16,6,0,375.0,71.0,75.0,66.0,80.0,100.0,PRIVADO,A,Institucional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,20,F,1,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Industrial,5.0,Estudiante regular,Ordinaria Pregrado,Normal,3.58,18,10,2,296.0,55.0,65.0,57.0,57.0,67.0,PRIVADO,A,No becado,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
0,18,F,3,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Medicina,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.49,13,4,2,362.0,79.0,72.0,69.0,66.0,83.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,18,F,2,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Medicina,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.71,12,2,1,352.0,72.0,74.0,69.0,65.0,74.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,19,M,6,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Medicina,2.0,Estudiante regular,Ordinaria Pregrado,Periodo de prueba,2.63,8,8,2,334.0,65.0,67.0,69.0,63.0,76.0,PRIVADO,A,No becado,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,19,F,5,00- Ninguno,0,1,Sucre,Sincelejo,Colombia,Negocios Internacionales,3.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.53,21,7,0,339.0,73.0,66.0,65.0,64.0,78.0,PRIVADO,A,No becado,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
0,18,F,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Lenguas Modernas y Cultura,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.62,18,6,0,337.0,61.0,71.0,64.0,69.0,81.0,PÚBLICO,A,No becado,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,1,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Ingeniería Industrial,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.62,18,8,0,348.0,69.0,77.0,68.0,64.0,71.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,0,0,0,0
1,19,M,2,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Ingeniería Sistemas Y Computac,1.0,Estudiante regular,Ordinaria Pregrado,Normal,1.5,16,16,6,326.0,71.0,64.0,66.0,58.0,71.0,PRIVADO,A,No becado,0,2,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1,19,M,1,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Medicina,3.0,Estudiante regular,Ordinaria Pregrado,Periodo de prueba,3.4,11,9,2,368.0,78.0,67.0,68.0,79.0,81.0,PRIVADO,A,No becado,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,20,M,4,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Ingeniería Mecánica,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.57,18,9,1,304.0,67.0,58.0,59.0,55.0,73.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,18,F,3,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ingeniería Electrónica,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.44,16,6,0,372.0,81.0,71.0,75.0,70.0,75.0,PRIVADO,A,Institucional,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
0,19,M,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Contaduría Pública,5.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.27,18,6,0,355.0,63.0,76.0,64.0,71.0,100.0,PÚBLICO,A,oficial,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,F,1,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Odontología,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.06,19,6,0,317.0,63.0,63.0,64.0,66.0,57.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,M,1,00- Ninguno,0,1,Cesar,Valledupar,Colombia,Ingeniería Industrial,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.38,18,9,0,286.0,61.0,57.0,56.0,52.0,65.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,1,0,0,0,0
0,18,M,1,04-Baja Visión Irreversible,0,1,Santander,Barrancabermeja,Colombia,Ingeniería Sistemas Y Computac,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.23,18,6,0,323.0,73.0,57.0,66.0,59.0,75.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
0,19,F,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ingeniería Sistemas Y Computac,4.0,Estudiante regular,Ordinaria Pregrado,Estudiante Distinguido,4.44,15,5,0,364.0,71.0,71.0,75.0,71.0,82.0,PÚBLICO,A,Institucional,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,21,M,2,00- Ninguno,0,1,Atlántico,Soledad,Colombia,Ciencia de Datos,1.0,Cambio Programa,Cambio de Programa,Normal,3.11,17,13,3,275.0,56.0,57.0,63.0,50.0,38.0,PÚBLICO,A,No becado,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
0,21,M,5,00- Ninguno,0,1,Atlántico,Puerto Colombia,Colombia,Ingeniería Sistemas Y Computac,4.0,Estudiante regular,Ordinaria Pregrado,Normal,3.84,16,7,1,338.0,70.0,68.0,63.0,63.0,87.0,PRIVADO,B,No becado,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
0,22,F,2,00- Ninguno,1,1,Atlántico,Barranquilla,Colombia,Odontología,2.0,Estudiante regular,Ordinaria Pregrado,Normal,3.93,16,4,0,260.0,63.0,60.0,43.0,46.0,40.0,PRIVADO,A,No becado,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
